SaleID,price
150116,6877.336896237279
150117,2779.896312428638
150118,20588.670179532834
150119,9996.455840623797
150120,14956.370184986801
150121,1445.5492116827547
150122,7827.515744725368
150123,93.82596419607349
150124,14891.672165720176
150125,4038.6378891441527
150126,2148.5150098735867
150127,15990.80587532404
150128,32073.886606968554
150129,3181.189282443349
150130,3249.289556925345
150131,837.5861849713276
150132,4084.422565850397
150133,6199.041523412969
150134,15629.375775076081
150135,1293.0866763221843
150136,1511.6960763619823
150137,3171.78731013534
150138,7066.445787058354
150139,1019.4134549192631
150140,1390.9972038295318
150141,1961.8419784637122
150142,9635.456116141104
150143,5916.807350220641
150144,995.2938926442183
150145,1975.719914341798
150146,6772.851349100858
150147,1198.8733313750042
150148,2286.813186456983
150149,837.2392500788417
150150,3636.5002149503343
150151,7369.023875051014
150152,586.7671525150795
150153,788.185419047988
150154,18963.647200650565
150155,2790.0051556323865
150156,372.09796529169626
150157,5286.534251643305
150158,1198.115688734895
150159,10015.156291931602
150160,48138.33630304877
150161,848.2724178162557
150162,828.8919224655203
150163,741.757104590786
150164,5256.727361427298
150165,3525.697489095037
150166,6812.818514772825
150167,2688.5949336897893
150168,4749.761010713724
150169,2075.117669612908
150170,3207.0384927285177
150171,4184.157025215852
150172,1663.3418587661777
150173,6058.502528722185
150174,2558.2606116720826
150175,600.0123532948307
150176,22823.158357177585
150177,215.09016366701013
150178,1916.0265681493938
150179,3295.1053908016947
150180,904.8215688822197
150181,1552.9209005740358
150182,6300.183615473653
150183,1005.7269143202116
150184,696.9126668006948
150185,8919.243652862937
150186,2833.713336835101
150187,15960.102587930667
150188,2738.512434124198
150189,5051.5849021220365
150190,5435.354235424928
150191,113.1241167965628
150192,1867.2617799236555
150193,4159.784696442381
150194,16007.279360181477
150195,797.1202602781636
150196,18396.017132562054
150197,3165.009293469823
150198,4229.953706147715
150199,2541.5956196521133
150200,2269.8589762093015
150201,10119.77437622859
150202,2214.952231709636
150203,441.80038125635133
150204,3675.233568370387
150205,1019.098530032968
150206,12952.241202212736
150207,1559.1573059000896
150208,1307.6890078712702
150209,2255.8813669787314
150210,5857.6732667047445
150211,10745.984265316092
150212,10308.95742368078
150213,1143.4159738914345
150214,4329.6815732805635
150215,119.80888069770776
150216,25974.522749404343
150217,2769.9415639899944
150218,10649.637477249787
150219,11254.076578066612
150220,2121.825833154653
150221,8564.755895497376
150222,982.4544380914052
150223,4664.558975368494
150224,656.2005310041608
150225,828.5332635367308
150226,5709.696679634191
150227,666.8328036917908
150228,851.1945255033054
150229,735.0875063844492
150230,5889.903683591682
150231,706.2420893298886
150232,9302.907716203523
150233,1743.2852125190016
150234,791.2189290366268
150235,3160.0324156352026
150236,691.698975839166
150237,1404.7352965907671
150238,634.1411562954544
150239,1234.2308444515893
150240,7797.801743830458
150241,1874.4739387774862
150242,7691.8203658694165
150243,3725.3583014596625
150244,282.07606305956915
150245,2432.194829169587
150246,2176.7959752097195
150247,2842.494299366206
150248,1501.3049012568456
150249,3897.7500443249164
150250,827.1962828040903
150251,890.2164477001639
150252,16495.780232495053
150253,2165.6246959806754
150254,4230.286750819657
150255,10068.586457007637
150256,435.6469722787107
150257,6613.321516845637
150258,8571.413040540878
150259,1886.9810990741591
150260,9682.311609049659
150261,2365.128381862151
150262,699.8517625922743
150263,4448.86192608186
150264,917.9934841931711
150265,1768.1488864929902
150266,504.988036160498
150267,5722.409108031066
150268,1325.6423167032633
150269,11877.786645403263
150270,1157.465346091377
150271,3808.138000246755
150272,27963.34435091808
150273,25178.07240479542
150274,675.8416084041114
150275,101.2596979996642
150276,2247.2141573368713
150277,12574.23934244406
150278,39150.910088054676
150279,7837.651830880073
150280,3282.3681996416
150281,930.8836519364062
150282,722.4793318047898
150283,23930.838468160982
150284,3979.63261452309
150285,8345.238347435114
150286,17218.67193162081
150287,786.9265380728032
150288,1784.4883799248314
150289,330.6872620530859
150290,5077.846678385349
150291,21614.976970385636
150292,9142.605763877447
150293,2873.047089536148
150294,14034.61865964778
150295,952.325661574737
150296,9603.389480776706
150297,397.37738254058024
150298,3530.466206779817
150299,214.75533792551198
150300,4029.435063256427
150301,29645.453301676782
150302,667.4895357234282
150303,3579.9812283610863
150304,939.2620813052428
150305,2528.844521473738
150306,4893.4155516876
150307,13238.868823162687
150308,1248.5083553829963
150309,1590.6476422894752
150310,1004.8285146983436
150311,13774.084818263234
150312,8243.560099060494
150313,6957.287637969888
150314,508.0873530977231
150315,2016.029825236903
150316,18359.413719085736
150317,17382.733330055955
150318,5986.4095143893865
150319,17079.100448769186
150320,3490.9705270925024
150321,2637.4789141755186
150322,4233.207799799048
150323,10101.636739034522
150324,959.5760124971182
150325,1270.4780865287917
150326,483.44568518007736
150327,377.0833132355988
150328,2073.9857656664353
150329,7765.1030759755995
150330,9982.048272055012
150331,211.4277990869337
150332,60520.185991924445
150333,2807.228325985633
150334,200.77968225221508
150335,9733.064434464828
150336,829.4773272781829
150337,3651.9754237183242
150338,12856.951349715375
150339,3087.3065926118916
150340,11025.202267548733
150341,5618.142508416378
150342,2688.8412673391904
150343,2757.7470694258336
150344,3784.478552823428
150345,14530.54440045225
150346,3392.170545666213
150347,7976.3126847079875
150348,2620.6228063359376
150349,1605.6631920982409
150350,1766.1798021598197
150351,20579.02371942303
150352,12567.794297990695
150353,829.4207485589006
150354,2214.4877047364153
150355,13492.227332087172
150356,1880.7446705672169
150357,755.0827136391586
150358,13471.969092895244
150359,5968.330327309837
150360,3939.495602383785
150361,1640.6793422387232
150362,2237.751060426848
150363,22813.710567090155
150364,1066.1663559285041
150365,11426.041671387651
150366,5877.654232767451
150367,27580.119022572944
150368,1860.971559529533
150369,1438.5268137738494
150370,806.9651988014193
150371,10889.972806126663
150372,1973.7287379234199
150373,4585.595663604102
150374,4048.358777572489
150375,2389.5014895145323
150376,822.229414081904
150377,7055.375007153269
150378,10980.917076490103
150379,2887.681908049688
150380,4410.562238426546
150381,5721.983275869321
150382,12522.624453407463
150383,3659.665878057887
150384,3384.681434287093
150385,1556.2516874435914
150386,5390.044281630057
150387,6822.532057906812
150388,6175.875337006957
150389,862.9566718277113
150390,166.59386498682238
150391,1232.1950314466376
150392,1289.203955843432
150393,2291.3196402289573
150394,1836.7145080435498
150395,2472.012443241114
150396,2273.999092369306
150397,6863.11486366558
150398,17659.590715021903
150399,801.9223719705117
150400,8521.403992123247
150401,7197.63947222378
150402,1163.6675593808977
150403,1083.5032828369722
150404,6883.9663582981375
150405,6674.537876968438
150406,4616.797885241523
150407,1798.9691688617563
150408,9927.843758345416
150409,17475.609647995436
150410,10549.519580291348
150411,4298.073030228521
150412,2863.9242607696924
150413,5301.312382607186
150414,12820.705198844245
150415,10001.726869369964
150416,16490.871321861567
150417,1857.5791081675936
150418,2090.772398350163
150419,1011.3794004020012
150420,9170.096367882044
150421,4704.617138262732
150422,17959.004381737046
150423,728.132088337642
150424,7690.740946090589
150425,3507.630213832932
150426,7977.511775922935
150427,482.49877131635276
150428,13865.657659421682
150429,6245.212716950815
150430,2756.2866801428945
150431,1514.044524112992
150432,656.3685239898259
150433,10377.054051238518
150434,3041.960376390922
150435,40384.29468957249
150436,603.3383022361583
150437,718.4112742368474
150438,1789.2979313787691
150439,1116.4924346335524
150440,1443.183974107918
150441,425.1912908184109
150442,3225.0234449451436
150443,3345.7332037773795
150444,14503.066069827153
150445,17880.535566985112
150446,11161.274679876155
150447,166.71358177855353
150448,13674.993640988316
150449,23282.148382554093
150450,5907.653563903784
150451,1228.6619142170362
150452,4568.304917109677
150453,11279.144086297525
150454,7073.287023787279
150455,7055.457412118172
150456,17468.496596494813
150457,1380.7060195041227
150458,10431.77500527638
150459,10561.932931655996
150460,4023.4375880687267
150461,1500.343739254153
150462,8965.50294758748
150463,3672.5216800175904
150464,5469.400029875911
150465,12063.080480387442
150466,1837.6567499059959
150467,12523.764414141398
150468,5296.370704533509
150469,4600.6133992504865
150470,1819.2336370403582
150471,4138.526422588928
150472,10775.516804638992
150473,3281.7352323262903
150474,1207.9026050758825
150475,739.2636992841242
150476,833.8726320508849
150477,5270.216543766908
150478,706.0302905162964
150479,1329.5204180151518
150480,5619.610225710814
150481,1455.6237497856134
150482,1169.129561500519
150483,2481.2327592103484
150484,1878.0956177811308
150485,1432.9369310078941
150486,778.7760413608873
150487,1195.5082697029334
150488,987.9364054048733
150489,1164.4550030186042
150490,9603.188863230946
150491,10232.391784787977
150492,4305.236019933185
150493,4276.1027035285615
150494,15258.129009913879
150495,7935.870935401679
150496,2371.5067412122226
150497,3075.1816814159874
150498,68594.99981770506
150499,10396.689493202795
150500,3580.4359570799293
150501,11058.072321614924
150502,7824.987834664801
150503,14619.57443744962
150504,2401.8737747631812
150505,4322.678373073508
150506,2388.1625334737464
150507,1874.7890809546336
150508,1415.606451642616
150509,8842.104519217555
150510,3470.311698462483
150511,1770.7038632077065
150512,6518.562222953422
150513,998.8280428242783
150514,710.6109621437786
150515,2034.1811463437311
150516,883.8605487044258
150517,888.8588793289332
150518,1800.971003112148
150519,5329.867234911393
150520,5375.757592609145
150521,8167.678600871545
150522,16761.48939672058
150523,22123.514898938593
150524,3070.49830356188
150525,13557.830392880478
150526,780.6552142082589
150527,1163.0080956386232
150528,7979.3504114732095
150529,3002.902468120358
150530,7601.244761745502
150531,6254.006395272613
150532,7407.7706793693205
150533,1340.3059139387778
150534,14059.68173610757
150535,13077.451218619717
150536,6639.689538812325
150537,515.9746528597186
150538,2160.5620413839933
150539,11249.694584148836
150540,13304.505254921818
150541,8463.953336554176
150542,1352.343455880954
150543,10961.738050246446
150544,7008.398923084085
150545,856.1193015583017
150546,5173.294423187192
150547,1929.6035569729659
150548,1884.491223890551
150549,851.9652001934902
150550,3275.302391271798
150551,29243.50554620589
150552,6275.57570316117
150553,1746.3946411583765
150554,8856.829081802118
150555,4161.254295743671
150556,22367.2636461895
150557,6483.374067781742
150558,2800.8952593046843
150559,5661.583271843723
150560,2466.4789315940657
150561,2711.919439410103
150562,1014.8532310458608
150563,9191.750914093922
150564,14475.90041465774
150565,1742.3339788530836
150566,3821.716948011618
150567,1197.8904530466193
150568,992.506530853396
150569,7676.918513260593
150570,1553.370729186966
150571,15876.114534926479
150572,2480.2109231074023
150573,10051.904771604932
150574,11618.699734069804
150575,1833.9110155735805
150576,1353.327269019384
150577,459.8496254527963
150578,13255.440743785774
150579,378.21901006026985
150580,4827.5679581022
150581,27264.776898784614
150582,4462.635647214745
150583,2381.2417421064656
150584,13618.617677213746
150585,524.1108419891741
150586,13199.30135603013
150587,4055.6892791426276
150588,507.3816007111488
150589,5007.506197659084
150590,11634.241471888281
150591,12013.635813811949
150592,1613.596340674543
150593,14582.069510462188
150594,1703.5995481097648
150595,23993.077688269856
150596,1767.2846631090883
150597,6701.993966656906
150598,5147.648223390802
150599,654.4196889826251
150600,8399.919627201492
150601,1583.929746646686
150602,18216.51218262195
150603,10270.542041499633
150604,2278.058802508258
150605,1950.6250285722679
150606,4756.194182280806
150607,4926.612201893304
150608,1445.967073613409
150609,1054.5875326198113
150610,1494.140770523492
150611,1837.402541676675
150612,7753.806297974932
150613,936.4628386625726
150614,30102.358762902146
150615,556.564910473126
150616,9572.302205558733
150617,573.7465382868568
150618,1760.514715678814
150619,13698.635271008101
150620,3466.7883381561155
150621,8265.395503631516
150622,10064.718410953723
150623,9855.355358201487
150624,371.0200941190327
150625,5058.149045847122
150626,2880.153979896626
150627,7122.434609440905
150628,621.8749482810981
150629,1067.576697529607
150630,4854.401391462103
150631,13459.978866399193
150632,1699.165236599515
150633,5817.427566547874
150634,7433.657025105789
150635,2413.0012310738707
150636,5897.944055008427
150637,595.5367148997213
150638,13753.729594165188
150639,6879.526075370409
150640,1002.0196749151434
150641,20322.3556519633
150642,9588.673428904822
150643,5930.297022393299
150644,23338.98472204181
150645,16347.08811857151
150646,11097.661285107772
150647,3105.704460180109
150648,4724.319812250666
150649,12250.060547270648
150650,4366.0078867511365
150651,1319.643667315578
150652,27850.496301839397
150653,985.1658153644587
150654,4221.450756964041
150655,5137.461647783271
150656,982.4604444910497
150657,12538.971002779635
150658,1248.1632371724093
150659,8546.983924297407
150660,1196.3062137935776
150661,348.20296656759155
150662,7896.021329006193
150663,2916.843340266696
150664,10357.266553359888
150665,1117.4573734243515
150666,1408.1065203240541
150667,5767.587643111783
150668,3957.3021857768194
150669,4799.408390381572
150670,6123.706947226881
150671,3982.473250031109
150672,2173.4632213873015
150673,5002.110912121722
150674,20435.52473790169
150675,4630.812863680798
150676,1427.6483802090825
150677,861.2996038378924
150678,2054.4582852097683
150679,4055.7029028676343
150680,2681.9551658695027
150681,25882.84680624513
150682,2438.491258983103
150683,6621.666094770981
150684,1941.3681883879458
150685,989.098488829175
150686,19819.526246145702
150687,2967.2869445663855
150688,1922.4372537257764
150689,1200.3276184225856
150690,840.4736140335974
150691,12685.311647087095
150692,974.8103549972042
150693,4859.122956836118
150694,5100.913745775901
150695,6677.952115146549
150696,1333.1997681359271
150697,2472.373058188542
150698,35940.49473896544
150699,1157.7623123582946
150700,24622.108647841203
150701,944.9868262039504
150702,9240.852632617545
150703,13638.374819760016
150704,5994.284239112281
150705,1065.7797928806112
150706,11409.056448013755
150707,4467.969927313676
150708,1333.5682324428851
150709,1731.5982229912286
150710,10742.195064873431
150711,4464.732305270366
150712,6896.382877023726
150713,7347.073552050363
150714,2579.833919670863
150715,18829.88799503623
150716,282.1338018254303
150717,45171.41085703946
150718,9401.336755976707
150719,5202.365914838744
150720,5818.994812580699
150721,3204.477607777652
150722,2766.157596678775
150723,3409.168205661389
150724,1489.0994397885038
150725,1006.3889247727388
150726,1536.1434233937032
150727,10257.197896820635
150728,31973.817032260704
150729,2919.5428952797333
150730,5925.026818567516
150731,6476.585845062251
150732,13338.714196210498
150733,3419.879010251936
150734,3172.562531653526
150735,5386.351082011637
150736,2415.29025504305
150737,24714.037910994655
150738,14352.002947755223
150739,1908.0542547437863
150740,296.8051659530578
150741,4879.6076792843405
150742,342.1636432077902
150743,655.9395362412042
150744,1380.1949036906424
150745,1057.8899019480896
150746,2397.4135784431683
150747,1057.6846401429261
150748,10262.727206777361
150749,1250.2217577271135
150750,1145.2565760655002
150751,6169.968041672558
150752,75717.69050268951
150753,9230.907577696265
150754,1149.537897125398
150755,1290.8399672594114
150756,11709.124913152862
150757,21732.241703170937
150758,61714.90187554103
150759,449.1790716454484
150760,1494.5124130807174
150761,3465.3584563458735
150762,638.6724551498648
150763,12484.375383970984
150764,10132.563748313538
150765,2585.31054288872
150766,2278.745463170748
150767,2719.672315417635
150768,3870.4685692409357
150769,3133.628230996853
150770,828.9968661698074
150771,1238.550328096224
150772,-8.49157966036222
150773,1570.1359852163364
150774,3365.039022995773
150775,2464.860043915408
150776,2415.317023997445
150777,14876.417439313229
150778,3007.332803332788
150779,1690.9631494865125
150780,14971.059778621271
150781,4478.757815197576
150782,33356.237312500176
150783,783.8960003206569
150784,2159.398979565196
150785,11282.334637000444
150786,7893.911941900029
150787,1075.8929141587378
150788,21495.00809150428
150789,2727.9826340452155
150790,2688.7936950583644
150791,7567.379995229099
150792,1226.3389541192619
150793,2390.969018998416
150794,5904.161504358457
150795,3133.6994880232505
150796,8964.14719648154
150797,4143.10233047271
150798,1907.816130859308
150799,7521.833432129539
150800,2074.739701744168
150801,7739.614912965065
150802,867.4442678545969
150803,15045.01284951812
150804,6863.970695430612
150805,4017.8542022950974
150806,12839.430402662612
150807,4984.786458698938
150808,15273.458362248406
150809,2007.0583840878821
150810,230.06611959841422
150811,885.0940380048668
150812,1394.1449703222638
150813,783.2015791149081
150814,1915.7882176800108
150815,1731.7637881838093
150816,1593.6420455524662
150817,22906.429223932348
150818,6970.332207914649
150819,848.7594826959175
150820,9574.490224621666
150821,6725.527786901587
150822,7596.924461852639
150823,2189.1428105512086
150824,1891.5569865510333
150825,3002.5646962316932
150826,3039.200038611866
150827,12181.130535270691
150828,12546.675736302746
150829,6229.117477084201
150830,1430.0793534147995
150831,1365.037026437794
150832,8355.901252967553
150833,4680.740392108688
150834,7794.938659736997
150835,4488.9419240907955
150836,12355.337354017984
150837,692.6335051597625
150838,549.4530970082569
150839,6285.816728243485
150840,6168.6738993547715
150841,1615.2613549348675
150842,820.1944520658544
150843,3304.3392155669444
150844,2741.675319678802
150845,5006.7555219258575
150846,7889.419108526377
150847,1451.7034185891625
150848,5617.261365298463
150849,1386.8006818281442
150850,11811.913033737188
150851,15260.801338147461
150852,15023.225400347837
150853,2542.35420139484
150854,2816.080131443731
150855,3010.4754485283165
150856,1709.04614310951
150857,1093.982637675987
150858,145.71995650460542
150859,10613.078308882807
150860,1373.6695555504343
150861,1193.5296785288378
150862,1240.634045456243
150863,3044.115245388414
150864,4344.170721205888
150865,8038.6121768922285
150866,257.00493675917517
150867,20334.50849659295
150868,5760.147923601044
150869,2697.8344521292015
150870,1018.7392934391034
150871,3496.004286431462
150872,1519.456192369118
150873,4438.333948764812
150874,514.0522727389002
150875,2658.518862103543
150876,1681.0613373219314
150877,751.0666679121916
150878,5033.566537825951
150879,10492.492433833257
150880,809.8892255730832
150881,199.0242104969694
150882,21570.265532167003
150883,1116.550045229595
150884,22895.666970068116
150885,14226.998135332939
150886,372.7767988052825
150887,6910.954943936555
150888,1073.2382916286222
150889,1651.7335935976184
150890,6436.034580096773
150891,3755.0979708183945
150892,1206.1206269867037
150893,1429.6174914178068
150894,7680.813272875891
150895,990.7877300357823
150896,2800.3730550795203
150897,17270.804986266936
150898,9957.842725084556
150899,1601.4837566842218
150900,5851.032564159366
150901,4846.051033468226
150902,557.969981273726
150903,34383.5489170355
150904,1452.7152929552226
150905,2269.7670029926917
150906,9047.428536079551
150907,944.0124991049374
150908,3119.4244918757304
150909,968.3555447955259
150910,943.8708036824887
150911,6682.108627331885
150912,5409.371314327556
150913,5601.765578074308
150914,3663.3145567080537
150915,4289.938534037508
150916,1898.131437819407
150917,9070.871366991762
150918,3574.8282677037128
150919,913.4667905630151
150920,2527.377795208674
150921,1790.191017289748
150922,2963.886951963548
150923,1464.4294771971206
150924,6590.572552931613
150925,359.8909589856086
150926,2448.033589591979
150927,3489.9366988689485
150928,21388.655446758694
150929,4024.2075524895954
150930,13426.103257631137
150931,7902.695764982105
150932,390.10153744407245
150933,8215.966507450532
150934,1936.1542601660049
150935,6174.071391375002
150936,1943.7397568620313
150937,550.6970049407569
150938,1347.9171470431334
150939,5507.297763844705
150940,6701.710387223922
150941,5807.976538171104
150942,3818.5720707440887
150943,1819.1815940070214
150944,10051.904771604932
150945,3041.8267313845245
150946,1430.0449649154698
150947,4281.196894086344
150948,5111.920351310015
150949,78612.18805544195
150950,8192.82306262691
150951,6532.976847048919
150952,2838.881294546463
150953,2213.4505522635745
150954,9734.425263942103
150955,8469.133832604162
150956,3140.5242863292597
150957,10106.425063584853
150958,1021.1334950634673
150959,2231.307475085278
150960,10894.638620946587
150961,1974.0652608453317
150962,7211.904344310061
150963,2045.673318054177
150964,1396.6106191553993
150965,1088.2786028580476
150966,15866.408277482671
150967,4106.558950657682
150968,2375.9122244698046
150969,913.8286141610131
150970,1185.7303190918924
150971,2096.4808794057126
150972,5916.693773150785
150973,9219.766916821442
150974,6946.527573495025
150975,10552.092193111444
150976,459.3420979377952
150977,13936.584142191467
150978,183.9257064285169
150979,324.3761743726962
150980,2659.8645787701125
150981,1483.8282861755824
150982,5926.282304330234
150983,1699.481437322346
150984,3909.5366525119584
150985,33949.14524977314
150986,4490.74956448762
150987,2817.341405275472
150988,2646.2655683252938
150989,12056.527826653377
150990,3163.731555979849
150991,5769.1775778042465
150992,1141.0017725359721
150993,825.7542177499085
150994,1771.8812441772966
150995,4587.426209749692
150996,884.129770306248
150997,5441.584240335804
150998,3124.096672410098
150999,9548.301062935847
151000,977.02906707956
151001,-39.34709421016919
151002,2583.1041595668567
151003,145.65158912226173
151004,5575.552921364744
151005,896.6219188017451
151006,7886.207084166091
151007,1882.286430147827
151008,15423.77573450608
151009,1069.5942813580612
151010,258.41245052908295
151011,4371.623903410928
151012,438.10741072974145
151013,11226.482123816077
151014,17868.467596601004
151015,1505.021928638008
151016,2482.0035759235298
151017,1700.651331668062
151018,2722.7022192441764
151019,4523.141475020948
151020,1691.1029927722266
151021,1022.2888241089661
151022,732.762760628349
151023,4569.764891563333
151024,17273.867552087053
151025,2483.4579759954886
151026,5436.841589600637
151027,7345.014422928301
151028,2176.2742963965475
151029,4988.018857324638
151030,7042.5394128285825
151031,588.0645348343749
151032,992.4550648023637
151033,13795.366705494287
151034,3129.478456021521
151035,1845.9628794567088
151036,951.9287290789001
151037,642.3169504336029
151038,12241.536180890722
151039,695.913555567954
151040,16328.753922931855
151041,1483.419761301603
151042,374.46099823346935
151043,99.0931308809315
151044,3448.4833481416035
151045,304.430813905528
151046,10780.305060635867
151047,1160.1096689274445
151048,5746.142093843898
151049,442.0685422581493
151050,2513.1248564250914
151051,20058.85584173693
151052,2080.3816809872533
151053,3236.1288182385415
151054,3552.7715282677073
151055,592.973524285873
151056,464.2985185455411
151057,6007.712752334803
151058,1585.4238489649356
151059,14113.950969325411
151060,4210.035009673073
151061,1803.6849786995176
151062,3805.9168974818776
151063,8246.019364939337
151064,8326.390638951461
151065,888.198486247263
151066,16728.322743873403
151067,8172.493352919994
151068,7817.970107410685
151069,624.986497851522
151070,3564.2399774684263
151071,11763.291659844192
151072,1930.6770209980873
151073,1937.8702988242894
151074,1205.7363801504155
151075,274.4415666516403
151076,930.091484705523
151077,1348.3709321453075
151078,7824.388478669331
151079,2306.886979345274
151080,3769.269089362505
151081,1007.948544386768
151082,2730.5477102243362
151083,12120.675810921664
151084,676.8410411393374
151085,1592.6006155067773
151086,4539.763851398378
151087,33349.6231500114
151088,952.9410716808396
151089,1613.3113575136226
151090,5292.028100474858
151091,130.7831934056988
151092,1388.2950616906883
151093,10446.336882499245
151094,16911.547019157082
151095,5595.96943467771
151096,1895.9613727197134
151097,5855.851527809459
151098,920.4692558106342
151099,3299.9395554864295
151100,2937.876982036299
151101,1449.8040596769051
151102,23085.57376029036
151103,15103.244396841199
151104,1520.945609616639
151105,828.0761884625252
151106,1008.6717432315236
151107,18709.348938971147
151108,1571.0667302303314
151109,1678.6682462352333
151110,2319.923810806379
151111,144.3041857682454
151112,661.2505100920099
151113,5740.5621609432765
151114,383.8067606984763
151115,6362.80438963403
151116,4825.697244823304
151117,10767.33868116641
151118,1284.0042647762687
151119,23906.505086951307
151120,16004.012209208071
151121,4474.45549961702
151122,2562.9200050794616
151123,2723.1311592308903
151124,6021.494758696153
151125,2482.2529293037196
151126,10830.924217236034
151127,6938.831678318336
151128,7959.206125394872
151129,238.52769330556754
151130,10198.913397139693
151131,6291.967934368199
151132,4400.2868726425295
151133,2157.3982753042283
151134,8616.734170606367
151135,12624.671654436243
151136,3346.9122234995
151137,1635.6078793364059
151138,22221.97168614695
151139,7697.090259943389
151140,5824.228696304946
151141,2299.7144842161024
151142,5368.448194155323
151143,2048.0538208142007
151144,1451.7036035171127
151145,11861.818113051191
151146,6539.876291545073
151147,5774.936397358207
151148,746.1361067997825
151149,1500.0097605681958
151150,3348.195572933455
151151,2610.9562197728264
151152,2343.5419766885916
151153,455.3437178139368
151154,1909.1454743443608
151155,1284.118332761031
151156,11210.053061237602
151157,10322.980058132409
151158,2504.6300384239476
151159,572.9456607452304
151160,415.2515370626812
151161,7935.57398831185
151162,763.9244936702494
151163,2613.1446452884866
151164,292.7486489795138
151165,1431.1967529501815
151166,4954.410556021987
151167,6590.376634740576
151168,5517.054261883883
151169,15686.174393487658
151170,4848.407458143514
151171,10379.163889826026
151172,789.2674543402768
151173,1575.6822874138898
151174,2346.1234564148135
151175,742.3914137309721
151176,6167.630717906135
151177,2286.309946349748
151178,853.5972480893465
151179,4797.743895865915
151180,10908.891208366073
151181,6134.025033517806
151182,918.552789217847
151183,3665.420525884586
151184,7965.913288719679
151185,13021.424034491358
151186,1161.342440620515
151187,2823.4682530833
151188,21732.655522484885
151189,13806.152205833028
151190,1744.0168936876141
151191,1576.9109700109489
151192,3556.754606044986
151193,1079.3191371093772
151194,1964.2069730439932
151195,1286.2886078190497
151196,5033.473892531837
151197,2513.207739503091
151198,608.5189376458534
151199,6601.967098527282
151200,7657.2730828523
151201,1304.781667673772
151202,867.3721687404468
151203,2169.5754002320277
151204,8377.3807663362
151205,32692.961379087392
151206,11261.01732999126
151207,11914.74111068698
151208,9417.983915292309
151209,967.7638816183166
151210,934.8856667344967
151211,15434.839520042362
151212,9202.028312354807
151213,11472.683521852621
151214,10066.878478625666
151215,8063.850903323831
151216,8610.148941383904
151217,10631.800916689599
151218,276.46479524756
151219,7149.0092282822225
151220,947.5034548500801
151221,2617.2848519571025
151222,1312.8185970505601
151223,24158.05749061284
151224,17986.20898985574
151225,1324.6571345589919
151226,1139.958134134423
151227,9610.198671342161
151228,3993.95643005935
151229,348.2176863002488
151230,7405.0491229096915
151231,2271.1541294096487
151232,13633.050393405894
151233,4280.91021627999
151234,5127.582172645636
151235,6372.565856383386
151236,2280.461867322082
151237,8152.564646327979
151238,1788.612479522483
151239,2040.8422074462717
151240,12284.608042988291
151241,9114.246365846131
